,customer_id,recency,frequency,monetary,R_quartile,F_quartile,M_quartile,RFM
1094,13815.0,21,5,455.9199999999995,2,2,1,221
1095,13816.0,23,4,141.55,2,2,2,222
1096,13817.0,28,2,77.26999999999998,2,3,3,233
1097,13819.0,301,3,72.13000000000004,4,3,3,433
1098,13821.0,144,2,194.21000000000006,4,3,2,432
1099,13822.0,5,2,171.88999999999996,1,3,2,132
1100,13823.0,18,2,156.8199999999999,2,3,2,232
1101,13824.0,32,5,126.63000000000007,2,2,3,223
1102,13826.0,157,2,72.14999999999999,4,3,3,433
1103,13827.0,57,3,348.20999999999987,3,3,1,331
1104,13828.0,21,1,28.570000000000004,2,4,4,244
1105,13829.0,358,1,8.5,4,4,4,444
1106,13831.0,15,6,292.8499999999999,1,1,2,112
1107,13832.0,17,2,10.6,2,3,4,234
1108,13833.0,158,1,142.1,4,4,2,442
1109,13835.0,24,4,176.03,2,2,2,222
1110,13837.0,211,2,41.760000000000005,4,3,4,434
1111,13838.0,5,4,539.8399999999995,1,2,1,121
1112,13841.0,252,1,0.85,4,4,4,444
1113,13842.0,58,9,833.1200000000008,3,1,1,311
1114,13844.0,10,1,49.21,1,4,4,144
1115,13845.0,64,1,17.59,3,4,4,344
1116,13846.0,24,4,207.42000000000002,2,2,2,222
1117,13848.0,91,3,2.31,3,3,4,334
1118,13849.0,51,2,305.4199999999999,3,3,1,331
1119,13850.0,87,2,227.81999999999988,3,3,2,332
1120,13851.0,95,3,181.34999999999997,3,3,2,332
1121,13853.0,8,2,108.71000000000004,1,3,3,133
1122,13854.0,8,29,528.0699999999997,1,1,1,111
1123,13856.0,168,5,22.990000000000002,4,2,4,424
1124,13858.0,56,1,47.69,3,4,4,344
1125,13859.0,325,1,80.86000000000003,4,4,3,443
1126,13860.0,0,6,270.0599999999999,1,1,2,112
1127,13862.0,17,10,245.89000000000004,2,1,2,212
1128,13863.0,244,2,53.80000000000001,4,3,3,433
1129,13865.0,57,4,117.07000000000001,3,2,3,323
1130,13866.0,73,1,23.63,3,4,4,344
1131,13867.0,30,3,240.58999999999978,2,3,2,232
1132,13868.0,6,2,61.18999999999998,1,3,3,133
1133,13869.0,122,4,903.9900000000002,3,2,1,321
1134,13870.0,1,10,398.32999999999964,1,1,1,111
1135,13871.0,22,14,1268.260000000003,2,1,1,211
1136,13873.0,119,4,109.97000000000001,3,2,3,323
1137,13874.0,357,1,99.10000000000001,4,4,3,443
1138,13875.0,53,5,203.68,3,2,2,322
1139,13876.0,63,1,35.8,3,4,4,344
1140,13877.0,85,1,3.5300000000000002,3,4,4,344
1141,13878.0,54,1,167.58999999999997,3,4,2,342
1142,13880.0,20,13,443.56999999999994,2,1,1,211
1143,13881.0,3,22,483.2200000000001,1,1,1,111
1144,13882.0,2,6,239.76999999999975,1,1,2,112
1145,13883.0,0,9,534.5699999999997,1,1,1,111
1146,13884.0,6,6,212.34999999999988,1,1,2,112
1147,13885.0,188,2,110.90000000000002,4,3,3,433
1148,13886.0,70,1,60.879999999999995,3,4,3,343
1149,13887.0,203,1,73.23,4,4,3,443
1150,13888.0,119,2,164.87000000000003,3,3,2,332
1151,13889.0,92,1,57.500000000000014,3,4,3,343
1152,13890.0,0,14,394.5699999999998,1,1,1,111
1153,13892.0,26,4,29.949999999999996,2,2,4,224
1154,13893.0,297,1,130.20000000000005,4,4,2,442
1155,13894.0,21,5,78.76,2,2,3,223
1156,13895.0,20,5,351.31999999999994,2,2,1,221
1157,13897.0,49,1,33.11,2,4,4,244
1158,13898.0,325,1,31.37,4,4,4,444
1159,13899.0,15,2,57.59,1,3,3,133
1160,13900.0,182,3,133.89000000000004,4,3,2,432
1161,13901.0,71,5,557.3299999999995,3,2,1,321
1162,13904.0,36,2,34.42,2,3,4,234
1163,13908.0,79,5,360.7399999999999,3,2,1,321
1164,13911.0,56,9,353.5999999999998,3,1,1,311
1165,13914.0,3,3,96.71999999999997,1,3,3,133
1166,13917.0,49,2,36.40000000000001,2,3,4,234
1167,13918.0,49,2,65.56,2,3,3,233
1168,13919.0,52,3,87.96000000000001,3,3,3,333
1169,13922.0,351,1,34.92,4,4,4,444
1170,13923.0,53,1,59.49,3,4,3,343
1171,13924.0,1,11,386.21999999999946,1,1,1,111
1172,13925.0,35,6,304.0899999999999,2,1,1,211
1173,13926.0,22,1,71.87,2,4,3,243
1174,13927.0,74,1,56.609999999999985,3,4,3,343
1175,13928.0,10,4,155.72,1,2,2,122
1176,13929.0,168,3,57.6,4,3,3,433
1177,13930.0,57,2,27.89,3,3,4,334
1178,13931.0,85,3,120.32000000000001,3,3,3,333
1179,13932.0,294,1,97.65,4,4,3,443
1180,13933.0,108,2,79.59000000000002,3,3,3,333
1181,13934.0,263,1,98.80000000000004,4,4,3,443
1182,13936.0,170,2,42.64,4,3,4,434
1183,13937.0,168,1,15.25,4,4,4,444
1184,13938.0,34,1,7.09,2,4,4,244
1185,13939.0,22,4,56.210000000000015,2,2,3,223
1186,13940.0,16,4,152.9499999999999,1,2,2,122
1187,13941.0,21,7,181.67999999999995,2,1,2,212
1188,13946.0,78,3,18.470000000000006,3,3,4,334
1189,13947.0,64,1,14.65,3,4,4,344
1190,13948.0,360,1,11.85,4,4,4,444
1191,13949.0,2,6,233.0599999999996,1,1,2,112
1192,13950.0,10,5,168.89000000000001,1,2,2,122
1193,13951.0,175,3,136.07999999999998,4,3,2,432
1194,13952.0,210,3,546.5409999999996,4,3,1,431
1195,13953.0,6,7,45.86,1,1,4,114
1196,13954.0,1,3,181.85999999999993,1,3,2,132
1197,13955.0,153,2,99.53,4,3,3,433
1198,13956.0,4,5,520.2499999999995,1,2,1,121
1199,13958.0,371,1,38.95,4,4,4,444
1200,13959.0,78,3,202.76000000000002,3,3,2,332
1201,13960.0,20,2,25.26,2,3,4,234
1202,13962.0,21,2,77.21,2,3,3,233
1203,13963.0,307,4,114.38000000000001,4,2,3,423
1204,13967.0,145,1,7.2,4,4,4,444
1205,13969.0,6,20,1865.240000000004,1,1,1,111
1206,13971.0,8,11,354.0999999999996,1,1,1,111
1207,13972.0,70,2,38.18999999999999,3,3,4,334
1208,13973.0,286,1,41.32,4,4,4,444
1209,13974.0,48,1,61.51000000000001,2,4,3,243
1210,13975.0,30,7,747.6500000000001,2,1,1,211
1211,13976.0,206,1,35.68,4,4,4,444
1212,13978.0,14,2,18.16,1,3,4,134
1213,13979.0,72,1,98.93999999999997,3,4,3,343
1214,13980.0,59,1,43.059999999999995,3,4,4,344
1215,13982.0,38,5,258.46000000000004,2,2,2,222
1216,13983.0,29,13,684.2,2,1,1,211
1217,13984.0,26,6,34.8,2,1,4,214
1218,13985.0,3,16,840.090000000001,1,1,1,111
1219,13986.0,16,1,24.2,1,4,4,144
1220,13988.0,19,9,719.2500000000002,2,1,1,211
1221,13989.0,65,2,107.64000000000001,3,3,3,333
1222,13990.0,212,1,42.56,4,4,4,444
1223,13991.0,11,7,130.71000000000006,1,1,2,112
1224,13992.0,29,1,5.85,2,4,4,244
1225,13993.0,31,12,704.0200000000001,2,1,1,211
1226,13994.0,3,6,590.8299999999999,1,1,1,111
1227,13995.0,14,6,192.4200000000002,1,1,2,112
1228,13999.0,9,15,489.62999999999926,1,1,1,111
1229,14000.0,205,2,29.889999999999997,4,3,4,434
1230,14001.0,45,4,142.16000000000005,2,2,2,222
1231,14002.0,133,2,113.34000000000005,3,3,3,333
1232,14004.0,42,7,486.3299999999996,2,1,1,211
1233,14005.0,9,5,185.24000000000004,1,2,2,122
1234,14006.0,115,3,71.12000000000002,3,3,3,333
1235,14009.0,197,3,122.31000000000006,4,3,3,433
1236,14012.0,277,1,31.15,4,4,4,444
1237,14013.0,109,3,46.98000000000001,3,3,4,334
1238,14014.0,76,1,22.15000000000001,3,4,4,344
1239,14015.0,52,1,62.14,3,4,3,343
1240,14016.0,153,5,648.6300000000003,4,2,1,421
1241,14019.0,46,4,177.07999999999998,2,2,2,222
1242,14020.0,16,2,111.10999999999999,1,3,3,133
1243,14021.0,154,3,99.05000000000001,4,3,3,433
1244,14022.0,224,1,36.27000000000001,4,4,4,444
1245,14023.0,6,2,89.00000000000003,1,3,3,133
1246,14024.0,121,2,59.22,3,3,3,333
1247,14027.0,60,1,12.86,3,4,4,344
1248,14029.0,62,2,65.49000000000001,3,3,3,333
1249,14030.0,17,8,985.2300000000002,2,1,1,211
1250,14031.0,6,23,1185.2200000000023,1,1,1,111
1251,14032.0,1,18,359.26000000000005,1,1,1,111
1252,14034.0,21,4,213.49999999999991,2,2,2,222
1253,14035.0,28,5,185.47999999999993,2,2,2,222
1254,14036.0,284,1,166.12999999999997,4,4,2,442
1255,14037.0,175,2,96.90000000000002,4,3,3,433
1256,14038.0,77,4,179.38000000000008,3,2,2,322
1257,14039.0,32,1,12.200000000000001,2,4,4,244
1258,14040.0,40,15,917.8500000000005,2,1,1,211
1259,14041.0,265,1,39.29,4,4,4,444
1260,14044.0,26,4,536.2299999999998,2,2,1,221
1261,14045.0,108,4,25.4,3,2,4,324
1262,14046.0,283,1,7.57,4,4,4,444
1263,14047.0,8,7,164.03,1,1,2,112
1264,14048.0,276,2,193.62,4,3,2,432
1265,14049.0,16,6,1290.900000000001,1,1,1,111
1266,14050.0,31,2,83.09000000000003,2,3,3,233
1267,14051.0,0,26,1008.5000000000022,1,1,1,111
1268,14052.0,19,1,161.39999999999998,2,4,2,242
1269,14053.0,123,2,5.51,3,3,4,334
1270,14054.0,64,1,9.08,3,4,4,344
1271,14055.0,105,1,44.53,3,4,4,344
1272,14056.0,0,29,3172.5799999999995,1,1,1,111
1273,14057.0,23,18,552.7699999999993,2,1,1,211
1274,14059.0,266,1,18.500000000000004,4,4,4,444
1275,14060.0,4,20,291.43999999999966,1,1,2,112
1276,14062.0,9,12,313.6500000000001,1,1,1,111
1277,14064.0,28,7,128.41000000000005,2,1,3,213
1278,14066.0,266,1,30.55,4,4,4,444
1279,14067.0,63,2,148.85000000000005,3,3,2,332
1280,14068.0,319,1,98.20000000000002,4,4,3,443
1281,14071.0,3,9,792.43,1,1,1,111
1282,14073.0,20,2,33.59,2,3,4,234
1283,14075.0,4,3,77.97,1,3,3,133
1284,14076.0,128,1,92.41999999999999,3,4,3,343
1285,14077.0,40,5,111.97000000000003,2,2,3,223
1286,14078.0,101,6,174.23000000000005,3,1,2,312
1287,14079.0,124,1,39.28,3,4,4,344
1288,14080.0,32,1,3.8,2,4,4,244
1289,14081.0,266,4,493.9699999999998,4,2,1,421
1290,14082.0,364,1,75.04000000000002,4,4,3,443
1291,14083.0,3,9,507.9299999999994,1,1,1,111
1292,14085.0,1,19,1093.2800000000018,1,1,1,111
1293,14087.0,2,2,110.78000000000006,1,3,3,133
1294,14088.0,9,14,3376.439999999989,1,1,1,111
1295,14089.0,56,1,30.9,3,4,4,344
1296,14090.0,324,1,1.06,4,4,4,444
1297,14092.0,7,17,593.6199999999998,1,1,1,111
1298,14093.0,11,1,156.41999999999993,1,4,2,142
1299,14096.0,3,34,41376.33000000013,1,1,1,111
1300,14098.0,36,1,35.8,2,4,4,244
1301,14099.0,15,12,659.5900000000006,1,1,1,111
1302,14100.0,137,1,88.10000000000004,3,4,3,343
1303,14101.0,73,6,60.55,3,1,3,313
1304,14102.0,4,8,177.82999999999996,1,1,2,112
1305,14104.0,154,2,166.60999999999999,4,3,2,432
1306,14105.0,84,2,221.78999999999996,3,3,2,332
1307,14107.0,51,8,330.0199999999998,3,1,1,311
1308,14108.0,30,3,108.92000000000002,2,3,3,233
1309,14109.0,22,2,38.550000000000004,2,3,4,234
1310,14110.0,3,13,372.76999999999975,1,1,1,111
1311,14111.0,13,5,41.05,1,2,4,124
1312,14112.0,22,12,461.93,2,1,1,211
1313,14113.0,3,8,107.86000000000004,1,1,3,113
1314,14114.0,273,2,94.69,4,3,3,433
1315,14116.0,19,5,234.11999999999998,2,2,2,222
1316,14117.0,143,1,3.75,4,4,4,444
1317,14119.0,353,1,9.95,4,4,4,444
1318,14121.0,3,6,394.7299999999999,1,1,1,111
1319,14124.0,83,1,1.7900000000000003,3,4,4,344
1320,14125.0,10,3,527.9399999999994,1,3,1,131
1321,14126.0,7,4,61.86000000000001,1,2,3,123
1322,14127.0,122,3,174.22000000000006,3,3,2,332
1323,14128.0,60,2,87.17,3,3,3,333
1324,14129.0,1,5,142.19000000000003,1,2,2,122
1325,14130.0,318,1,191.97999999999988,4,4,2,442
1326,14132.0,1,12,346.4999999999997,1,1,1,111
1327,14133.0,129,5,111.36,3,2,3,323
1328,14135.0,1,15,331.3099999999997,1,1,1,111
1329,14138.0,1,2,108.64999999999999,1,3,3,133
1330,14139.0,45,1,37.90000000000001,2,4,4,244
1331,14140.0,3,3,127.88000000000001,1,3,3,133
1332,14141.0,2,6,158.17999999999995,1,1,2,112
1333,14142.0,372,1,38.95,4,4,4,444
1334,14143.0,133,1,38.4,3,4,4,344
1335,14145.0,46,5,59.40000000000001,2,2,3,223
1336,14146.0,8,6,653.1900000000006,1,1,1,111
1337,14147.0,48,3,24.0,2,3,4,234
1338,14148.0,233,1,22.65,4,4,4,444
1339,14149.0,212,3,123.94000000000001,4,3,3,433
1340,14150.0,35,2,43.74,2,3,4,234
1341,14152.0,74,3,56.88000000000002,3,3,3,333
1342,14154.0,238,2,410.44000000000005,4,3,1,431
1343,14155.0,265,1,32.7,4,4,4,444
1344,14156.0,9,66,6544.289999999967,1,1,1,111
1345,14157.0,19,3,108.43000000000004,2,3,3,233
1346,14158.0,39,1,63.00000000000002,2,4,3,243
1347,14159.0,19,14,1810.5600000000054,2,1,1,211
1348,14161.0,215,3,343.1299999999999,4,3,1,431
1349,14162.0,173,2,97.23000000000003,4,3,3,433
1350,14163.0,86,4,246.37999999999994,3,2,2,322
1351,14164.0,70,2,45.07000000000001,3,3,4,334
1352,14165.0,275,1,80.94,4,4,3,443
1353,14167.0,38,4,223.51999999999998,2,2,2,222
1354,14171.0,97,1,167.40999999999997,3,4,2,342
1355,14173.0,10,4,126.92999999999999,1,2,3,123
1356,14174.0,32,1,50.36999999999999,2,4,4,244
1357,14175.0,50,7,620.0799999999996,3,1,1,311
1358,14176.0,296,5,112.24999999999999,4,2,3,423
1359,14177.0,84,5,187.50999999999993,3,2,2,322
1360,14178.0,8,7,556.9199999999994,1,1,1,111
1361,14179.0,40,2,464.23999999999944,2,3,1,231
1362,14180.0,10,31,2332.4900000000016,1,1,1,111
1363,14184.0,66,1,130.04000000000002,3,4,3,343
1364,14185.0,330,1,179.2,4,4,2,442
1365,14188.0,8,10,138.17999999999998,1,1,2,112
1366,14189.0,1,24,605.2400000000001,1,1,1,111
1367,14191.0,1,14,533.0600000000001,1,1,1,111
1368,14193.0,67,2,114.41,3,3,3,333
1369,14194.0,4,32,2032.6100000000047,1,1,1,111
1370,14195.0,201,3,42.8,4,3,4,434
1371,14196.0,106,1,19.59,3,4,4,344
1372,14198.0,3,7,204.43999999999997,1,1,2,112
1373,14199.0,217,1,11.799999999999999,4,4,4,444
1374,14201.0,59,9,104.10000000000001,3,1,3,313
1375,14204.0,1,1,105.82000000000002,1,4,3,143
1376,14205.0,10,4,163.15000000000003,1,2,2,122
1377,14206.0,238,2,45.89000000000001,4,3,4,434
1378,14208.0,94,1,35.27,3,4,4,344
1379,14209.0,10,7,462.4599999999995,1,1,1,111
1380,14210.0,90,7,394.2199999999998,3,1,1,311
1381,14211.0,52,13,339.1799999999999,3,1,1,311
1382,14212.0,89,1,11.270000000000001,3,4,4,344
1383,14213.0,371,1,24.45,4,4,4,444
1384,14214.0,30,7,160.9799999999999,2,1,2,212
1385,14215.0,11,7,242.82999999999976,1,1,2,112
1386,14216.0,2,4,278.25999999999993,1,2,2,122
1387,14217.0,1,24,605.3399999999999,1,1,1,111
1388,14218.0,42,1,17.28,2,4,4,244
1389,14219.0,3,1,16.02,1,4,4,144
1390,14220.0,246,2,71.32000000000001,4,3,3,433
1391,14221.0,41,10,636.2799999999994,2,1,1,211
1392,14222.0,176,1,69.98000000000002,4,4,3,443
1393,14223.0,91,4,241.93999999999994,3,2,2,322
1394,14224.0,109,4,455.21999999999963,3,2,1,321
1395,14226.0,28,7,221.87999999999997,2,1,2,212
1396,14227.0,25,15,525.5699999999995,2,1,1,211
1397,14229.0,51,5,145.95000000000002,3,2,2,322
1398,14231.0,178,5,235.28000000000003,4,2,2,422
1399,14232.0,31,8,213.45999999999984,2,1,2,212
1400,14233.0,43,5,99.36000000000001,2,2,3,223
1401,14234.0,21,4,252.9799999999998,2,2,2,222
1402,14235.0,9,6,163.67000000000004,1,1,2,112
1403,14236.0,80,2,30.980000000000004,3,3,4,334
1404,14237.0,372,1,64.1,4,4,3,443
1405,14238.0,325,1,18.3,4,4,4,444
1406,14239.0,42,13,430.84999999999934,2,1,1,211
1407,14240.0,29,2,144.46999999999997,2,3,2,232
1408,14241.0,183,1,19.550000000000004,4,4,4,444
1409,14242.0,234,2,59.53000000000001,4,3,3,433
1410,14243.0,8,14,584.3299999999999,1,1,1,111
1411,14245.0,175,5,348.9499999999997,4,2,1,421
1412,14246.0,110,3,223.00999999999996,3,3,2,332
1413,14247.0,277,1,78.24000000000001,4,4,3,443
1414,14248.0,317,1,24.42,4,4,4,444
1415,14250.0,6,3,276.0799999999999,1,3,2,132
1416,14251.0,1,5,161.3999999999999,1,2,2,122
1417,14256.0,253,3,223.24999999999994,4,3,2,432
1418,14257.0,50,6,303.4099999999999,3,1,1,311
1419,14258.0,8,10,435.96999999999986,1,1,1,111
1420,14259.0,141,1,14.15,3,4,4,344
1421,14261.0,50,2,263.33000000000004,3,3,2,332
1422,14262.0,7,8,298.9699999999997,1,1,2,112
1423,14264.0,154,3,124.54000000000002,4,3,3,433
1424,14265.0,108,2,181.75,3,3,2,332
1425,14267.0,150,7,287.7099999999998,4,1,2,412
1426,14270.0,331,1,132.55,4,4,2,442
1427,14271.0,225,1,24.909999999999997,4,4,4,444
1428,14272.0,73,2,74.83,3,3,3,333
1429,14273.0,50,4,72.06,3,2,3,323
1430,14276.0,87,5,192.9900000000002,3,2,2,322
1431,14277.0,14,4,872.1400000000011,1,2,1,121
1432,14280.0,196,1,37.87,4,4,4,444
1433,14282.0,2,15,249.65000000000043,1,1,2,112
1434,14284.0,30,3,165.20000000000002,2,3,2,232
1435,14285.0,20,4,130.14999999999998,2,2,3,223
1436,14286.0,23,5,439.80999999999943,2,2,1,221
1437,14287.0,7,4,23.07,1,2,4,124
1438,14288.0,211,2,60.85,4,3,3,433
1439,14289.0,8,6,251.27999999999994,1,1,2,112
1440,14290.0,10,6,376.15999999999974,1,1,1,111
1441,14291.0,1,12,624.4599999999992,1,1,1,111
1442,14292.0,7,14,361.7299999999997,1,1,1,111
1443,14293.0,2,4,134.58999999999997,1,2,2,122
1444,14295.0,39,2,21.150000000000002,2,3,4,234
1445,14297.0,17,6,156.57,2,1,2,212
1446,14298.0,2,45,2455.499999999995,1,1,1,111
1447,14299.0,7,18,573.8000000000003,1,1,1,111
1448,14300.0,18,1,4.1499999999999995,2,4,4,244
1449,14301.0,107,2,21.529999999999998,3,3,4,334
1450,14304.0,222,2,112.25000000000001,4,3,3,433
1451,14305.0,70,5,264.83999999999986,3,2,2,322
1452,14306.0,50,3,146.35999999999999,3,3,2,332
1453,14307.0,88,6,447.55999999999943,3,1,1,311
1454,14309.0,7,10,308.8199999999998,1,1,1,111
1455,14311.0,224,2,147.76999999999998,4,3,2,432
1456,14312.0,46,6,308.6799999999999,2,1,1,211
1457,14314.0,106,1,5.33,3,4,4,344
1458,14315.0,20,7,381.06000000000006,2,1,1,211
1459,14317.0,64,1,74.34,3,4,3,343
1460,14320.0,206,3,82.48000000000002,4,3,3,433
1461,14321.0,10,5,174.49999999999974,1,2,2,122
1462,14323.0,114,4,123.92000000000003,3,2,3,323
1463,14326.0,234,2,26.650000000000002,4,3,4,434
1464,14327.0,162,1,31.05,4,4,4,444
1465,14329.0,8,14,776.9200000000004,1,1,1,111
1466,14331.0,123,2,84.54,3,3,3,333
1467,14332.0,22,3,55.03000000000001,2,3,3,233
1468,14333.0,63,2,159.7,3,3,2,332
1469,14334.0,16,9,545.9799999999998,1,1,1,111
1470,14335.0,15,2,144.24,1,3,2,132
1471,14336.0,16,4,145.35999999999987,1,2,2,122
1472,14338.0,157,4,128.91000000000005,4,2,3,423
1473,14339.0,234,4,35.18999999999999,4,2,4,424
1474,14340.0,218,1,17.6,4,4,4,444
1475,14341.0,44,9,337.40000000000003,2,1,1,211
1476,14342.0,20,6,75.0,2,1,3,213
1477,14344.0,126,8,300.0199999999998,3,1,2,312
1478,14345.0,38,1,20.939999999999998,2,4,4,244
1479,14346.0,120,2,276.14000000000004,3,3,2,332
1480,14348.0,259,1,53.32000000000001,4,4,3,443
1481,14349.0,9,1,71.9,1,4,3,143
1482,14350.0,270,2,46.45000000000001,4,3,4,434
1483,14351.0,164,1,4.25,4,4,4,444
1484,14352.0,156,4,181.69999999999993,4,2,2,422
1485,14353.0,214,1,8.2,4,4,4,444
1486,14354.0,5,2,11.14,1,3,4,134
1487,14355.0,365,1,31.35,4,4,4,444
1488,14356.0,59,4,146.68,3,2,2,322
1489,14357.0,42,1,79.96000000000001,2,4,3,243
1490,14359.0,18,6,228.19999999999987,2,1,2,212
1491,14360.0,31,4,365.84999999999957,2,2,1,221
1492,14362.0,21,1,95.47000000000001,2,4,3,243
1493,14364.0,108,8,208.79999999999998,3,1,2,312
1494,14367.0,7,19,1700.5300000000045,1,1,1,111
1495,14368.0,319,1,49.0,4,4,4,444
1496,14371.0,294,1,15.1,4,4,4,444
1497,14373.0,357,1,46.5,4,4,4,444
1498,14375.0,184,1,140.91999999999996,4,4,2,442
1499,14377.0,190,2,100.65,4,3,3,433
1500,14379.0,43,2,99.44000000000004,2,3,3,233
1501,14381.0,51,1,91.16,3,4,3,343
1502,14382.0,25,1,210.99999999999972,2,4,2,242
1503,14383.0,37,3,196.22999999999996,2,3,2,232
1504,14385.0,8,3,22.63,1,3,4,134
1505,14386.0,296,1,27.200000000000003,4,4,4,444
1506,14387.0,32,3,473.4999999999998,2,3,1,231
1507,14388.0,8,10,532.9099999999995,1,1,1,111
1508,14389.0,8,5,123.08,1,2,3,123
1509,14390.0,9,13,912.1900000000013,1,1,1,111
1510,14393.0,217,1,26.949999999999996,4,4,4,444
1511,14395.0,1,12,1003.320000000002,1,1,1,111
1512,14396.0,64,2,191.76000000000005,3,3,2,332
1513,14397.0,0,23,194.74999999999994,1,1,2,112
1514,14400.0,140,2,47.17,3,3,4,334
1515,14401.0,3,14,260.4799999999994,1,1,2,112
1516,14403.0,129,5,174.56999999999996,3,2,2,322
1517,14404.0,33,7,320.75999999999993,2,1,1,211
1518,14406.0,118,1,30.36,3,4,4,344
1519,14407.0,106,9,305.8899999999998,3,1,1,311
1520,14408.0,10,7,202.49999999999986,1,1,2,112
1521,14409.0,70,7,153.54000000000013,3,1,2,312
1522,14410.0,15,15,714.6999999999996,1,1,1,111
1523,14411.0,310,1,114.45000000000002,4,4,3,443
1524,14412.0,34,3,107.79,2,3,3,233
1525,14413.0,361,1,64.55000000000001,4,4,3,443
1526,14414.0,91,8,92.66000000000003,3,1,3,313
1527,14415.0,0,18,1806.3400000000026,1,1,1,111
1528,14416.0,21,2,23.36,2,3,4,234
1529,14418.0,3,3,265.43999999999977,1,3,2,132
1530,14419.0,10,6,515.8599999999997,1,1,1,111
1531,14420.0,84,2,46.06,3,3,4,334
1532,14421.0,56,2,71.15,3,3,3,333
1533,14422.0,0,6,623.8699999999999,1,1,1,111
1534,14423.0,217,1,5.949999999999999,4,4,4,444
1535,14424.0,17,1,6.71,2,4,4,244
1536,14426.0,18,16,846.9199999999995,2,1,1,211
1537,14427.0,49,2,33.78,2,3,4,234
1538,14428.0,6,7,609.8699999999998,1,1,1,111
1539,14431.0,298,2,123.88000000000001,4,3,3,433
1540,14432.0,9,6,554.2099999999992,1,1,1,111
1541,14434.0,21,6,53.419999999999995,2,1,3,213
1542,14436.0,98,1,19.06,3,4,4,344
1543,14437.0,142,2,111.65,3,3,3,333
1544,14438.0,305,1,14.349999999999998,4,4,4,444
1545,14439.0,319,1,207.39,4,4,2,442
1546,14440.0,7,5,258.63,1,2,2,122
1547,14441.0,0,10,369.7999999999999,1,1,1,111
1548,14442.0,1,5,428.32999999999987,1,2,1,121
1549,14443.0,53,7,247.20999999999998,3,1,2,312
1550,14446.0,0,4,538.6299999999999,1,2,1,121
1551,14447.0,18,5,180.36000000000004,2,2,2,222
1552,14448.0,8,2,54.350000000000016,1,3,3,133
1553,14449.0,18,4,427.65999999999906,2,2,1,221
1554,14450.0,180,3,111.62000000000003,4,3,3,433
1555,14451.0,59,2,214.67999999999998,3,3,2,332
1556,14452.0,10,2,193.92,1,3,2,132
1557,14453.0,189,1,83.10000000000002,4,4,3,443
1558,14456.0,4,14,1737.2600000000075,1,1,1,111
1559,14457.0,310,1,5.02,4,4,4,444
1560,14459.0,154,1,127.15,4,4,3,443
1561,14460.0,109,4,14.88,3,2,4,324
1562,14461.0,147,3,669.9300000000002,4,3,1,431
1563,14462.0,63,15,703.4800000000001,3,1,1,311
1564,14463.0,97,3,35.86,3,3,4,334
1565,14465.0,246,3,367.66999999999973,4,3,1,431
1566,14466.0,28,7,273.14999999999986,2,1,2,212
1567,14467.0,17,4,248.2699999999998,2,2,2,222
1568,14470.0,11,2,208.06999999999994,1,3,2,132
1569,14472.0,103,8,777.2500000000007,3,1,1,311
1570,14473.0,73,2,28.75,3,3,4,334
1571,14474.0,42,2,199.26,2,3,2,232
1572,14475.0,71,6,163.58999999999997,3,1,2,312
1573,14476.0,256,1,62.15000000000002,4,4,3,443
1574,14477.0,19,5,20.71,2,2,4,224
1575,14479.0,253,2,72.30000000000001,4,3,3,433
1576,14480.0,10,1,39.02,1,4,4,144
1577,14481.0,164,2,59.81999999999999,4,3,3,433
1578,14482.0,17,6,351.6999999999998,2,1,1,211
1579,14483.0,149,2,20.619999999999997,4,3,4,434
1580,14484.0,49,1,29.339999999999996,2,4,4,244
1581,14485.0,38,1,126.10000000000005,2,4,3,243
1582,14487.0,26,7,372.18999999999966,2,1,1,211
1583,14488.0,50,2,109.74,3,3,3,333
1584,14489.0,206,1,53.309999999999995,4,4,3,443
1585,14491.0,174,2,77.22,4,3,3,433
1586,14493.0,6,7,372.09999999999997,1,1,1,111
1587,14494.0,25,1,11.63,2,4,4,244
1588,14495.0,50,2,12.05,3,3,4,334
1589,14496.0,311,2,107.43,4,3,3,433
1590,14497.0,300,2,147.78,4,3,2,432
1591,14498.0,42,5,541.8899999999998,2,2,1,221
1592,14499.0,25,3,380.24999999999983,2,3,1,231
1593,14500.0,87,3,43.5,3,3,4,334
1594,14501.0,63,3,24.65,3,3,4,334
1595,14502.0,19,14,1524.5300000000077,2,1,1,211
1596,14503.0,2,6,437.2599999999995,1,1,1,111
1597,14504.0,46,4,372.6499999999998,2,2,1,221
1598,14505.0,16,11,2334.579999999998,1,1,1,111
1599,14506.0,16,5,1063.410000000003,1,2,1,121
1600,14507.0,23,7,307.0400000000001,2,1,1,211
1601,14508.0,21,2,195.63999999999996,2,3,2,232
1602,14511.0,10,6,181.97000000000003,1,1,2,112
1603,14512.0,187,2,106.07,4,3,3,433
1604,14513.0,100,4,46.36999999999999,3,2,4,324
1605,14514.0,60,3,235.52999999999986,3,3,2,332
1606,14515.0,17,6,282.57999999999976,2,1,2,212
1607,14517.0,32,2,96.00000000000001,2,3,3,233
1608,14518.0,63,1,43.19,3,4,4,344
1609,14520.0,1,2,12.83,1,3,4,134
1610,14522.0,23,4,43.040000000000006,2,2,4,224
1611,14523.0,107,1,32.63999999999999,3,4,4,344
1612,14524.0,31,9,820.6600000000009,2,1,1,211
1613,14525.0,8,13,968.140000000001,1,1,1,111
